Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2017-151981,06-08-2017,12-08-2017,Standard Class,Gary Mitchum,Home Office,Concord,New Hampshire,East,Office Supplies,Art,227.88,6,0,68.364
CA-2017-125472,30-05-2017,31-05-2017,First Class,Bruce Degenhardt,Consumer,Lafayette,Louisiana,South,Furniture,Bookcases,241.96,2,0,33.8744
CA-2017-125472,30-05-2017,31-05-2017,First Class,Bruce Degenhardt,Consumer,Lafayette,Louisiana,South,Office Supplies,Binders,3.89,1,0,1.8672
CA-2017-125472,30-05-2017,31-05-2017,First Class,Bruce Degenhardt,Consumer,Lafayette,Louisiana,South,Furniture,Furnishings,8.01,3,0,3.0438
CA-2015-156328,30-11-2015,05-12-2015,Standard Class,Raymond Messe,Consumer,Raleigh,North Carolina,South,Technology,Phones,177.48,3,0.2,19.9665
CA-2017-154074,31-08-2017,02-09-2017,Second Class,Bart Watters,Corporate,Spokane,Washington,West,Furniture,Chairs,569.568,2,0.2,7.1196
CA-2017-154074,31-08-2017,02-09-2017,Second Class,Bart Watters,Corporate,Spokane,Washington,West,Office Supplies,Storage,149.73,7,0,43.4217
CA-2017-161774,14-05-2017,15-05-2017,First Class,Greg Tran,Consumer,Houston,Texas,Central,Furniture,Chairs,899.43,5,0.3,-12.849
CA-2017-161774,14-05-2017,15-05-2017,First Class,Greg Tran,Consumer,Houston,Texas,Central,Office Supplies,Art,46.2,5,0.2,5.775
CA-2017-161774,14-05-2017,15-05-2017,First Class,Greg Tran,Consumer,Houston,Texas,Central,Office Supplies,Paper,47.952,3,0.2,16.1838
CA-2017-161774,14-05-2017,15-05-2017,First Class,Greg Tran,Consumer,Houston,Texas,Central,Technology,Phones,7.992,1,0.2,0.6993
CA-2017-161774,14-05-2017,15-05-2017,First Class,Greg Tran,Consumer,Houston,Texas,Central,Office Supplies,Paper,76.864,2,0.2,26.9024
CA-2017-151211,17-08-2017,23-08-2017,Standard Class,Adrian Hane,Home Office,Louisville,Kentucky,South,Office Supplies,Binders,102.93,3,0,48.3771
CA-2017-151211,17-08-2017,23-08-2017,Standard Class,Adrian Hane,Home Office,Louisville,Kentucky,South,Technology,Accessories,98.16,6,0,9.816
CA-2017-142671,10-11-2017,14-11-2017,Second Class,Daniel Raglin,Home Office,Hollywood,Florida,South,Office Supplies,Binders,11.52,5,0.7,-7.68
CA-2017-144750,21-08-2017,21-08-2017,Same Day,Dionis Lloyd,Corporate,Chandler,Arizona,West,Office Supplies,Paper,83.88,1,0.2,29.358
CA-2016-111976,08-03-2016,12-03-2016,Standard Class,Brian DeCherney,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,108.576,4,0.4,-25.3344
CA-2016-140130,31-10-2016,05-11-2016,Standard Class,Helen Wasserman,Corporate,Tulsa,Oklahoma,Central,Furniture,Chairs,368.97,3,0,81.1734
CA-2016-140130,31-10-2016,05-11-2016,Standard Class,Helen Wasserman,Corporate,Tulsa,Oklahoma,Central,Office Supplies,Art,12.39,3,0,3.4692
CA-2016-140130,31-10-2016,05-11-2016,Standard Class,Helen Wasserman,Corporate,Tulsa,Oklahoma,Central,Office Supplies,Storage,332.94,3,0,9.9882
CA-2015-149650,24-10-2015,27-10-2015,First Class,Robert Dilbeck,Home Office,Oakland,California,West,Furniture,Chairs,454.272,8,0.2,-73.8192
CA-2017-115777,19-08-2017,24-08-2017,Standard Class,Doug O'Connell,Consumer,Lawrence,Massachusetts,East,Office Supplies,Paper,19.44,3,0,9.3312
CA-2016-143714,23-05-2016,27-05-2016,Standard Class,Christopher Conant,Consumer,Philadelphia,Pennsylvania,East,Technology,Copiers,8399.976,4,0.4,1119.9968
CA-2016-143714,23-05-2016,27-05-2016,Standard Class,Christopher Conant,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,6.294,1,0.7,-4.196
CA-2016-143714,23-05-2016,27-05-2016,Standard Class,Christopher Conant,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,10.368,2,0.2,3.6288
CA-2016-143714,23-05-2016,27-05-2016,Standard Class,Christopher Conant,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,122.382,3,0.4,-24.4764
CA-2015-121405,30-03-2015,04-04-2015,Standard Class,Fred Chung,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,23.52,5,0.2,8.526
CA-2015-121405,30-03-2015,04-04-2015,Standard Class,Fred Chung,Corporate,Chicago,Illinois,Central,Technology,Phones,180.96,5,0.2,13.572
US-2017-116897,27-05-2017,29-05-2017,First Class,James Galang,Consumer,Pocatello,Idaho,West,Furniture,Furnishings,35,4,0,14.7
US-2017-116897,27-05-2017,29-05-2017,First Class,James Galang,Consumer,Pocatello,Idaho,West,Office Supplies,Storage,477.15,5,0,28.629
US-2017-116897,27-05-2017,29-05-2017,First Class,James Galang,Consumer,Pocatello,Idaho,West,Technology,Phones,302.376,3,0.2,22.6782
US-2017-113992,14-12-2017,19-12-2017,Standard Class,Lena Creighton,Consumer,Plano,Texas,Central,Furniture,Tables,974.988,4,0.3,-97.4988
CA-2016-101161,13-10-2016,20-10-2016,Standard Class,Bart Watters,Corporate,New York City,New York,East,Office Supplies,Art,34.7,5,0,12.492
CA-2016-101161,13-10-2016,20-10-2016,Standard Class,Bart Watters,Corporate,New York City,New York,East,Office Supplies,Storage,99.87,3,0,23.9688
CA-2016-101161,13-10-2016,20-10-2016,Standard Class,Bart Watters,Corporate,New York City,New York,East,Office Supplies,Paper,37.94,2,0,18.2112
CA-2016-101161,13-10-2016,20-10-2016,Standard Class,Bart Watters,Corporate,New York City,New York,East,Furniture,Furnishings,82.26,3,0,33.7266
US-2017-119816,04-03-2017,06-03-2017,Second Class,Tonja Turnell,Home Office,Houston,Texas,Central,Furniture,Furnishings,103.5,5,0.6,-77.625
US-2017-119816,04-03-2017,06-03-2017,Second Class,Tonja Turnell,Home Office,Houston,Texas,Central,Office Supplies,Storage,8.72,1,0.2,0.654
CA-2015-156510,25-09-2015,29-09-2015,Standard Class,Erica Hackney,Consumer,Meriden,Connecticut,East,Office Supplies,Binders,10.76,2,0,5.1648
CA-2015-156510,25-09-2015,29-09-2015,Standard Class,Erica Hackney,Consumer,Meriden,Connecticut,East,Office Supplies,Paper,45.68,2,0,21.0128
CA-2015-156510,25-09-2015,29-09-2015,Standard Class,Erica Hackney,Consumer,Meriden,Connecticut,East,Office Supplies,Art,6.7,1,0,2.211
US-2015-110261,19-12-2015,23-12-2015,Second Class,Patrick Ryan,Consumer,Glenview,Illinois,Central,Technology,Phones,158.376,3,0.2,13.8579
CA-2015-125710,08-10-2015,13-10-2015,Standard Class,Brian Thompson,Consumer,Houston,Texas,Central,Office Supplies,Art,3.44,2,0.2,0.559
CA-2017-161102,31-07-2017,03-08-2017,First Class,Erin Creighton,Consumer,San Francisco,California,West,Office Supplies,Storage,56.56,2,0,15.2712
CA-2017-161102,31-07-2017,03-08-2017,First Class,Erin Creighton,Consumer,San Francisco,California,West,Furniture,Furnishings,36.96,7,0,11.4576
US-2017-133361,14-05-2017,17-05-2017,First Class,Anthony Jacobs,Corporate,Baltimore,Maryland,East,Office Supplies,Art,3.76,2,0,1.0904
US-2017-133361,14-05-2017,17-05-2017,First Class,Anthony Jacobs,Corporate,Baltimore,Maryland,East,Office Supplies,Art,14.7,5,0,6.615
US-2017-133361,14-05-2017,17-05-2017,First Class,Anthony Jacobs,Corporate,Baltimore,Maryland,East,Office Supplies,Art,37.2,5,0,9.3
US-2017-133361,14-05-2017,17-05-2017,First Class,Anthony Jacobs,Corporate,Baltimore,Maryland,East,Technology,Accessories,89.97,3,0,18.8937
US-2017-133361,14-05-2017,17-05-2017,First Class,Anthony Jacobs,Corporate,Baltimore,Maryland,East,Furniture,Chairs,261.96,2,0,23.5764
US-2016-155404,22-09-2016,28-09-2016,Standard Class,Ann Steele,Home Office,Louisville,Kentucky,South,Furniture,Furnishings,13.28,2,0,6.3744
CA-2015-114503,13-11-2015,17-11-2015,Standard Class,Allen Armold,Consumer,Lebanon,Tennessee,South,Office Supplies,Storage,84.96,6,0.2,6.372
CA-2017-153080,22-05-2017,25-05-2017,Second Class,Eric Hoffmann,Consumer,Los Angeles,California,West,Technology,Accessories,68.46,7,0,25.3302
CA-2016-163804,02-12-2016,08-12-2016,Standard Class,Deborah Brumfield,Home Office,Providence,Rhode Island,East,Office Supplies,Storage,2079.4,5,0,582.232
CA-2016-163804,02-12-2016,08-12-2016,Standard Class,Deborah Brumfield,Home Office,Providence,Rhode Island,East,Technology,Phones,629.95,5,0,176.386
CA-2016-163804,02-12-2016,08-12-2016,Standard Class,Deborah Brumfield,Home Office,Providence,Rhode Island,East,Furniture,Furnishings,72.42,6,0,23.8986
CA-2015-108532,29-08-2015,02-09-2015,Standard Class,Chad Cunningham,Home Office,Detroit,Michigan,Central,Technology,Phones,131.98,2,0,35.6346
CA-2015-108532,29-08-2015,02-09-2015,Standard Class,Chad Cunningham,Home Office,Detroit,Michigan,Central,Technology,Accessories,114.52,7,0,11.452
CA-2017-140872,03-06-2017,10-06-2017,Standard Class,Nick Radford,Consumer,Pembroke Pines,Florida,South,Office Supplies,Binders,4.554,3,0.7,-3.4914
CA-2017-140872,03-06-2017,10-06-2017,Standard Class,Nick Radford,Consumer,Pembroke Pines,Florida,South,Technology,Accessories,205.992,1,0.2,-2.5749
CA-2017-140872,03-06-2017,10-06-2017,Standard Class,Nick Radford,Consumer,Pembroke Pines,Florida,South,Office Supplies,Paper,15.552,3,0.2,5.4432
CA-2017-140872,03-06-2017,10-06-2017,Standard Class,Nick Radford,Consumer,Pembroke Pines,Florida,South,Technology,Phones,503.96,5,0.2,50.396
CA-2017-140872,03-06-2017,10-06-2017,Standard Class,Nick Radford,Consumer,Pembroke Pines,Florida,South,Furniture,Bookcases,241.568,2,0.2,0
CA-2017-140872,03-06-2017,10-06-2017,Standard Class,Nick Radford,Consumer,Pembroke Pines,Florida,South,Technology,Accessories,110.4,2,0.2,-4.14
CA-2017-113908,03-06-2017,09-06-2017,Standard Class,Katherine Nockton,Corporate,New York City,New York,East,Furniture,Tables,384.768,2,0.4,-115.4304
CA-2017-113908,03-06-2017,09-06-2017,Standard Class,Katherine Nockton,Corporate,New York City,New York,East,Technology,Machines,78.66,6,0,36.1836
CA-2017-113908,03-06-2017,09-06-2017,Standard Class,Katherine Nockton,Corporate,New York City,New York,East,Office Supplies,Paper,45.36,4,0,22.2264
CA-2015-120621,21-03-2015,26-03-2015,Standard Class,Julia West,Consumer,Jacksonville,North Carolina,South,Office Supplies,Binders,12.843,3,0.7,-9.8463
CA-2015-120621,21-03-2015,26-03-2015,Standard Class,Julia West,Consumer,Jacksonville,North Carolina,South,Office Supplies,Paper,295.456,14,0.2,96.0232
US-2017-148866,19-09-2017,24-09-2017,Standard Class,Jessica Myrick,Consumer,New York City,New York,East,Office Supplies,Paper,32.4,5,0,15.552
CA-2016-113845,20-11-2016,25-11-2016,Standard Class,Frank Atkinson,Corporate,Orlando,Florida,South,Furniture,Bookcases,289.568,2,0.2,10.8588
CA-2016-113845,20-11-2016,25-11-2016,Standard Class,Frank Atkinson,Corporate,Orlando,Florida,South,Office Supplies,Storage,39.72,5,0.2,4.4685
CA-2016-113845,20-11-2016,25-11-2016,Standard Class,Frank Atkinson,Corporate,Orlando,Florida,South,Technology,Phones,244.768,4,0.2,24.4768
CA-2017-111262,28-10-2017,01-11-2017,Second Class,Keith Herrera,Consumer,Houston,Texas,Central,Technology,Accessories,24,2,0.2,-2.7
CA-2017-111262,28-10-2017,01-11-2017,Second Class,Keith Herrera,Consumer,Houston,Texas,Central,Office Supplies,Paper,15.552,3,0.2,5.4432
CA-2017-111262,28-10-2017,01-11-2017,Second Class,Keith Herrera,Consumer,Houston,Texas,Central,Technology,Accessories,26.176,2,0.2,-3.272
CA-2015-103135,24-07-2015,28-07-2015,Standard Class,Shirley Schmidt,Home Office,Louisville,Kentucky,South,Furniture,Furnishings,20.94,3,0,6.0726
CA-2015-103135,24-07-2015,28-07-2015,Standard Class,Shirley Schmidt,Home Office,Louisville,Kentucky,South,Office Supplies,Binders,135.09,9,0,62.1414
CA-2015-103135,24-07-2015,28-07-2015,Standard Class,Shirley Schmidt,Home Office,Louisville,Kentucky,South,Technology,Accessories,279.86,14,0,64.3678
CA-2015-103135,24-07-2015,28-07-2015,Standard Class,Shirley Schmidt,Home Office,Louisville,Kentucky,South,Office Supplies,Binders,90.06,6,0,41.4276
CA-2017-128265,17-11-2017,22-11-2017,Second Class,Victoria Wilson,Corporate,New York City,New York,East,Office Supplies,Storage,1247.64,3,0,349.3392
CA-2016-152331,26-06-2016,30-06-2016,Standard Class,Lela Donovan,Corporate,Chicago,Illinois,Central,Office Supplies,Art,5.304,3,0.2,0.4641
US-2016-128909,09-10-2016,11-10-2016,Second Class,Sibella Parks,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,19.136,4,0.2,5.98
US-2016-128909,09-10-2016,11-10-2016,Second Class,Sibella Parks,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,332.832,4,0.2,-24.9624
CA-2017-102197,20-12-2017,26-12-2017,Standard Class,David Kendrick,Corporate,New York City,New York,East,Office Supplies,Paper,279.9,5,0,137.151
CA-2017-102197,20-12-2017,26-12-2017,Standard Class,David Kendrick,Corporate,New York City,New York,East,Office Supplies,Binders,50.352,3,0.2,17.6232
CA-2017-102197,20-12-2017,26-12-2017,Standard Class,David Kendrick,Corporate,New York City,New York,East,Office Supplies,Paper,34.02,3,0,16.6698
CA-2017-167640,06-03-2017,10-03-2017,Standard Class,Frank Carlisle,Home Office,San Francisco,California,West,Office Supplies,Art,23.88,6,0,8.1192
CA-2017-167640,06-03-2017,10-03-2017,Standard Class,Frank Carlisle,Home Office,San Francisco,California,West,Office Supplies,Paper,286.93,7,0,140.5957
CA-2017-167640,06-03-2017,10-03-2017,Standard Class,Frank Carlisle,Home Office,San Francisco,California,West,Technology,Phones,206.384,2,0.2,23.2182
US-2017-116652,15-09-2017,19-09-2017,Standard Class,Rick Duston,Consumer,San Francisco,California,West,Furniture,Chairs,218.352,3,0.2,0
US-2017-116652,15-09-2017,19-09-2017,Standard Class,Rick Duston,Consumer,San Francisco,California,West,Furniture,Furnishings,529.9,5,0,105.98
US-2017-116652,15-09-2017,19-09-2017,Standard Class,Rick Duston,Consumer,San Francisco,California,West,Office Supplies,Art,99.3,10,0,41.706
US-2017-116652,15-09-2017,19-09-2017,Standard Class,Rick Duston,Consumer,San Francisco,California,West,Office Supplies,Binders,2.688,1,0.2,0.84
CA-2017-138289,16-01-2017,18-01-2017,Second Class,Andy Reiter,Consumer,Jackson,Michigan,Central,Office Supplies,Binders,5443.96,4,0,2504.2216
CA-2017-138289,16-01-2017,18-01-2017,Second Class,Andy Reiter,Consumer,Jackson,Michigan,Central,Furniture,Chairs,302.67,3,0,72.6408
CA-2017-138289,16-01-2017,18-01-2017,Second Class,Andy Reiter,Consumer,Jackson,Michigan,Central,Office Supplies,Paper,56.07,7,0,25.2315
CA-2016-129308,07-07-2016,13-07-2016,Standard Class,Chad Cunningham,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,59.994,1,0.4,-12.9987
CA-2016-129308,07-07-2016,13-07-2016,Standard Class,Chad Cunningham,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,5.715,5,0.7,-4.7625
CA-2016-129308,07-07-2016,13-07-2016,Standard Class,Chad Cunningham,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,9.42,5,0.7,-7.85
CA-2016-157791,23-12-2016,28-12-2016,Second Class,Carol Adams,Corporate,Warwick,Rhode Island,East,Technology,Copiers,1999.96,4,0,899.982
US-2017-107384,04-12-2017,08-12-2017,Standard Class,Theone Pippenger,Consumer,Rochester,Minnesota,Central,Office Supplies,Art,8.8,5,0,2.552
US-2017-107384,04-12-2017,08-12-2017,Standard Class,Theone Pippenger,Consumer,Rochester,Minnesota,Central,Technology,Accessories,142.8,1,0,29.988
US-2017-107384,04-12-2017,08-12-2017,Standard Class,Theone Pippenger,Consumer,Rochester,Minnesota,Central,Technology,Accessories,399.95,5,0,143.982
CA-2015-109862,25-10-2015,30-10-2015,Standard Class,Heather Kirkland,Corporate,Newark,Delaware,East,Technology,Phones,158.99,1,0,41.3374
CA-2015-109862,25-10-2015,30-10-2015,Standard Class,Heather Kirkland,Corporate,Newark,Delaware,East,Furniture,Chairs,291.1,5,0,75.686
US-2017-107888,16-11-2017,19-11-2017,First Class,Chris Cortes,Consumer,Seattle,Washington,West,Office Supplies,Paper,73.68,6,0,34.6296
US-2017-107888,16-11-2017,19-11-2017,First Class,Chris Cortes,Consumer,Seattle,Washington,West,Furniture,Furnishings,139.92,2,0,23.7864
US-2017-107888,16-11-2017,19-11-2017,First Class,Chris Cortes,Consumer,Seattle,Washington,West,Technology,Phones,107.88,3,0.2,10.788
US-2017-107888,16-11-2017,19-11-2017,First Class,Chris Cortes,Consumer,Seattle,Washington,West,Office Supplies,Storage,33.29,1,0,7.9896
US-2017-154872,14-05-2017,18-05-2017,Standard Class,Darren Powers,Consumer,Cleveland,Ohio,East,Office Supplies,Binders,58.17,5,0.7,-46.536
US-2017-154872,14-05-2017,18-05-2017,Standard Class,Darren Powers,Consumer,Cleveland,Ohio,East,Office Supplies,Paper,24.784,1,0.2,7.745
US-2015-164966,30-07-2015,01-08-2015,First Class,Gary Hansen,Home Office,Lakeville,Minnesota,Central,Furniture,Chairs,155.88,6,0,38.97
CA-2015-126739,01-11-2015,03-11-2015,Second Class,Justin Hirsh,Consumer,New York City,New York,East,Furniture,Chairs,327.564,4,0.1,21.8376
CA-2017-161578,16-12-2017,21-12-2017,Second Class,Rick Bensley,Home Office,Los Angeles,California,West,Office Supplies,Paper,13.36,2,0,6.4128
CA-2017-161578,16-12-2017,21-12-2017,Second Class,Rick Bensley,Home Office,Los Angeles,California,West,Office Supplies,Storage,158.9,5,0,7.945
CA-2015-166947,05-06-2015,10-06-2015,Standard Class,Edward Becker,Corporate,Buffalo,New York,East,Furniture,Chairs,1522.638,9,0.1,169.182
CA-2017-131282,05-02-2017,08-02-2017,Second Class,Cassandra Brandow,Consumer,Waco,Texas,Central,Office Supplies,Binders,243.992,4,0.8,-426.986
CA-2017-131282,05-02-2017,08-02-2017,Second Class,Cassandra Brandow,Consumer,Waco,Texas,Central,Office Supplies,Art,7.12,5,0.2,0.712
CA-2016-161543,10-05-2016,16-05-2016,Standard Class,Roger Demir,Consumer,Seattle,Washington,West,Office Supplies,Paper,11.96,2,0,5.8604
CA-2016-160535,25-11-2016,30-11-2016,Standard Class,Barry Pond,Corporate,Plainfield,New Jersey,East,Office Supplies,Storage,563.4,4,0,67.608
CA-2016-160535,25-11-2016,30-11-2016,Standard Class,Barry Pond,Corporate,Plainfield,New Jersey,East,Technology,Machines,319.92,8,0,118.3704
CA-2017-123085,03-03-2017,08-03-2017,Standard Class,Ed Jacobs,Consumer,Los Angeles,California,West,Technology,Accessories,1049.44,8,0,440.7648
CA-2017-123085,03-03-2017,08-03-2017,Standard Class,Ed Jacobs,Consumer,Los Angeles,California,West,Furniture,Chairs,170.352,3,0.2,-17.0352
CA-2015-153752,06-12-2015,11-12-2015,Second Class,Rose O'Brian,Consumer,Arlington,Virginia,South,Technology,Phones,173.94,6,0,50.4426
CA-2016-169887,22-10-2016,22-10-2016,Same Day,MaryBeth Skach,Consumer,Seattle,Washington,West,Office Supplies,Paper,6.68,1,0,3.2064
CA-2016-169887,22-10-2016,22-10-2016,Same Day,MaryBeth Skach,Consumer,Seattle,Washington,West,Office Supplies,Art,8.34,3,0,2.2518
CA-2016-169887,22-10-2016,22-10-2016,Same Day,MaryBeth Skach,Consumer,Seattle,Washington,West,Furniture,Furnishings,101.94,3,0,30.582
CA-2016-148516,07-08-2016,11-08-2016,Standard Class,Dorothy Wardle,Corporate,Edmonds,Washington,West,Technology,Accessories,179.97,3,0,86.3856
CA-2017-104731,21-07-2017,27-07-2017,Standard Class,Anne McFarland,Consumer,Salem,Virginia,South,Office Supplies,Art,101.94,6,0,29.5626
CA-2017-104731,21-07-2017,27-07-2017,Standard Class,Anne McFarland,Consumer,Salem,Virginia,South,Technology,Phones,271.96,4,0,67.99
CA-2017-104731,21-07-2017,27-07-2017,Standard Class,Anne McFarland,Consumer,Salem,Virginia,South,Furniture,Furnishings,8.8,5,0,3.872
CA-2017-104731,21-07-2017,27-07-2017,Standard Class,Anne McFarland,Consumer,Salem,Virginia,South,Office Supplies,Art,19.68,6,0,5.7072
CA-2017-104731,21-07-2017,27-07-2017,Standard Class,Anne McFarland,Consumer,Salem,Virginia,South,Furniture,Bookcases,302.94,3,0,69.6762
CA-2017-104731,21-07-2017,27-07-2017,Standard Class,Anne McFarland,Consumer,Salem,Virginia,South,Office Supplies,Binders,14.94,3,0,7.1712
CA-2015-103716,30-04-2015,06-05-2015,Standard Class,Ken Black,Corporate,San Francisco,California,West,Office Supplies,Art,34.65,3,0,9.702
CA-2015-103716,30-04-2015,06-05-2015,Standard Class,Ken Black,Corporate,San Francisco,California,West,Technology,Phones,19.8,5,0.2,1.7325
CA-2016-126795,13-06-2016,16-06-2016,Second Class,Greg Tran,Consumer,New York City,New York,East,Office Supplies,Binders,33.568,2,0.2,11.7488
CA-2015-146290,04-05-2015,11-05-2015,Standard Class,Stuart Van,Corporate,Indianapolis,Indiana,Central,Office Supplies,Art,125.93,7,0,35.2604
CA-2017-157112,23-04-2017,26-04-2017,First Class,Greg Guthrie,Corporate,Columbus,Ohio,East,Office Supplies,Binders,11.76,5,0.7,-7.84
CA-2017-157112,23-04-2017,26-04-2017,First Class,Greg Guthrie,Corporate,Columbus,Ohio,East,Office Supplies,Paper,5.344,1,0.2,1.8704
CA-2017-146346,17-06-2017,20-06-2017,First Class,Ryan Akin,Consumer,Commerce City,Colorado,West,Office Supplies,Storage,146.352,3,0.2,-32.9292
CA-2016-148852,26-05-2016,31-05-2016,Standard Class,Stewart Visinsky,Consumer,Santa Ana,California,West,Office Supplies,Paper,45.36,7,0,21.7728
CA-2016-148852,26-05-2016,31-05-2016,Standard Class,Stewart Visinsky,Consumer,Santa Ana,California,West,Technology,Phones,211.168,4,0.2,23.7564
CA-2016-148852,26-05-2016,31-05-2016,Standard Class,Stewart Visinsky,Consumer,Santa Ana,California,West,Furniture,Chairs,484.704,6,0.2,-84.8232
CA-2016-148852,26-05-2016,31-05-2016,Standard Class,Stewart Visinsky,Consumer,Santa Ana,California,West,Technology,Machines,371.976,3,0.2,116.2425
US-2015-118906,10-03-2015,10-03-2015,Same Day,Ken Black,Corporate,Clinton,Maryland,East,Office Supplies,Storage,89.82,6,0,25.1496
CA-2016-168921,20-10-2016,22-10-2016,First Class,Andrew Gjertsen,Corporate,Los Angeles,California,West,Office Supplies,Binders,19.296,3,0.2,6.03
CA-2015-107678,21-04-2015,28-04-2015,Standard Class,Juliana Krohn,Consumer,Louisville,Kentucky,South,Furniture,Chairs,191.96,2,0,51.8292
CA-2015-107678,21-04-2015,28-04-2015,Standard Class,Juliana Krohn,Consumer,Louisville,Kentucky,South,Office Supplies,Binders,21.3,3,0,9.798
CA-2015-107678,21-04-2015,28-04-2015,Standard Class,Juliana Krohn,Consumer,Louisville,Kentucky,South,Technology,Phones,469.95,5,0,131.586
CA-2015-107678,21-04-2015,28-04-2015,Standard Class,Juliana Krohn,Consumer,Louisville,Kentucky,South,Furniture,Furnishings,209.88,3,0,35.6796
CA-2016-123512,17-06-2016,19-06-2016,First Class,Mike Vittorini,Consumer,Los Angeles,California,West,Furniture,Bookcases,239.666,2,0.15,14.098
CA-2016-123512,17-06-2016,19-06-2016,First Class,Mike Vittorini,Consumer,Los Angeles,California,West,Office Supplies,Paper,219.84,4,0,107.7216
US-2017-167402,13-01-2017,18-01-2017,Second Class,Cathy Prescott,Corporate,Springfield,Missouri,Central,Office Supplies,Paper,32.4,5,0,15.552
US-2017-167402,13-01-2017,18-01-2017,Second Class,Cathy Prescott,Corporate,Springfield,Missouri,Central,Office Supplies,Art,209.94,6,0,54.5844
US-2017-167402,13-01-2017,18-01-2017,Second Class,Cathy Prescott,Corporate,Springfield,Missouri,Central,Furniture,Bookcases,212.94,3,0,53.235
CA-2015-141250,19-01-2015,23-01-2015,Standard Class,Paul MacIntyre,Consumer,Texas City,Texas,Central,Furniture,Tables,102.438,1,0.3,-13.1706
CA-2015-141250,19-01-2015,23-01-2015,Standard Class,Paul MacIntyre,Consumer,Texas City,Texas,Central,Furniture,Chairs,199.304,4,0.3,-8.5416
CA-2015-135489,19-09-2015,22-09-2015,Second Class,Giulietta Weimer,Consumer,New York City,New York,East,Technology,Phones,279.86,14,0,134.3328
CA-2015-125696,02-10-2015,06-10-2015,Standard Class,Nora Pelletier,Home Office,Wilson,North Carolina,South,Office Supplies,Binders,7.38,5,0.7,-5.412
CA-2016-105081,25-12-2016,30-12-2016,Standard Class,Joe Elijah,Consumer,Seattle,Washington,West,Furniture,Chairs,698.352,3,0.2,52.3764
CA-2016-105081,25-12-2016,30-12-2016,Standard Class,Joe Elijah,Consumer,Seattle,Washington,West,Furniture,Tables,1747.25,5,0,629.01
CA-2016-166275,24-10-2016,24-10-2016,Same Day,Sonia Sunley,Consumer,San Francisco,California,West,Technology,Accessories,199.99,1,0,85.9957
CA-2017-144498,06-05-2017,06-05-2017,Same Day,Mick Brown,Consumer,Charlotte,North Carolina,South,Office Supplies,Binders,68.541,11,0.7,-52.5481
CA-2017-144498,06-05-2017,06-05-2017,Same Day,Mick Brown,Consumer,Charlotte,North Carolina,South,Technology,Phones,627.168,4,0.2,70.5564
CA-2017-103352,27-11-2017,30-11-2017,Second Class,Resi P�lking,Consumer,New York City,New York,East,Office Supplies,Art,6.99,3,0,2.0271
CA-2017-103352,27-11-2017,30-11-2017,Second Class,Resi P�lking,Consumer,New York City,New York,East,Office Supplies,Binders,107.424,6,0.2,36.2556
CA-2017-128328,05-08-2017,09-08-2017,Standard Class,Patrick O'Donnell,Consumer,Indianapolis,Indiana,Central,Office Supplies,Binders,125.88,6,0,60.4224
CA-2017-128328,05-08-2017,09-08-2017,Standard Class,Patrick O'Donnell,Consumer,Indianapolis,Indiana,Central,Technology,Accessories,79.78,2,0,29.5186
US-2015-156496,10-08-2015,16-08-2015,Standard Class,William Brown,Consumer,Redmond,Oregon,West,Technology,Phones,438.368,4,0.2,38.3572
US-2015-156496,10-08-2015,16-08-2015,Standard Class,William Brown,Consumer,Redmond,Oregon,West,Technology,Phones,139.944,7,0.2,-31.4874
US-2016-127334,15-12-2016,21-12-2016,Standard Class,Mike Pelletier,Home Office,Springfield,Oregon,West,Furniture,Tables,564.195,3,0.5,-304.6653
US-2017-124779,08-09-2017,11-09-2017,First Class,Barry Franz�sisch,Corporate,Arlington,Texas,Central,Office Supplies,Binders,42.616,7,0.8,-68.1856
US-2017-124779,08-09-2017,11-09-2017,First Class,Barry Franz�sisch,Corporate,Arlington,Texas,Central,Technology,Copiers,319.984,2,0.2,107.9946
US-2017-124779,08-09-2017,11-09-2017,First Class,Barry Franz�sisch,Corporate,Arlington,Texas,Central,Furniture,Furnishings,21.184,2,0.6,-11.6512
US-2017-124779,08-09-2017,11-09-2017,First Class,Barry Franz�sisch,Corporate,Arlington,Texas,Central,Office Supplies,Paper,20.736,4,0.2,7.2576
US-2017-124779,08-09-2017,11-09-2017,First Class,Barry Franz�sisch,Corporate,Arlington,Texas,Central,Furniture,Chairs,213.43,5,0.3,-39.637
CA-2017-135937,20-02-2017,27-02-2017,Standard Class,Katherine Murray,Home Office,Gilbert,Arizona,West,Technology,Phones,333.576,3,0.2,25.0182
